order_id,order_date,product,state,city,pin_code,quantity,price,platform,latitude,longitude
ORD000229,2026-05-16,Face Wash,Telangana,Hyderabad,500001,4,249,Zepto,17.383929696400457,78.47634757677581
ORD000230,2026-06-17,Snacks,Maharashtra,Mumbai,400050,5,129,Blinkit,19.054063506946527,72.8175212210741
ORD000231,2026-02-28,Shampoo,Karnataka,Bengaluru,560001,3,299,Blinkit,12.991247251329165,77.59495263551972
ORD000232,2026-01-25,Face Wash,Gujarat,Surat,395003,4,199,Swiggy Instamart,21.163202744920074,72.83323979910735
ORD000233,2026-04-06,Energy Drink,Maharashtra,Nashik,422001,4,79,Zepto,20.00477671950309,73.77749030400467
ORD000234,2026-01-24,Shampoo,Maharashtra,Mumbai,400050,1,199,Zepto,19.065741667000434,72.83707507710047
ORD000235,2026-01-16,Coffee,Delhi,New Delhi,110001,5,199,Swiggy Instamart,28.608594988523897,77.20324181759355
ORD000236,2026-04-16,Face Wash,Maharashtra,Mumbai,400050,4,49,Blinkit,19.056849483028483,72.80648078835264
ORD000237,2026-03-21,Face Wash,Telangana,Hyderabad,500001,1,129,Zepto,17.369848089378017,78.50036874267444
ORD000238,2026-02-27,Protein Bar,Karnataka,Bengaluru,560001,3,199,Zepto,12.988049677135013,77.59210963960443
ORD000239,2026-05-27,Energy Drink,Maharashtra,Nashik,422001,4,49,Swiggy Instamart,20.01166556963056,73.78281250154544
ORD000240,2026-01-08,Energy Drink,Maharashtra,Nashik,422001,3,149,Blinkit,20.036688808084552,73.79089574911436
ORD000241,2026-01-02,Energy Drink,Gujarat,Ahmedabad,380001,2,249,Zepto,23.021220824085194,72.561844595594
ORD000242,2026-06-12,Protein Bar,Maharashtra,Thane,400601,1,129,Blinkit,19.202235536797424,72.98013463635867
ORD000243,2026-04-27,Face Wash,Gujarat,Surat,395003,2,199,Blinkit,21.162636492547158,72.81687746290403
ORD000244,2026-05-26,Coffee,Gujarat,Ahmedabad,380001,1,49,Zepto,23.016034271157576,72.56058451996385
ORD000245,2026-06-08,Protein Bar,Maharashtra,Thane,400601,1,149,Blinkit,19.235171416350724,72.98691639756949
ORD000246,2026-05-05,Coffee,Gujarat,Surat,395003,4,249,Blinkit,21.170120273586836,72.84589944138891
ORD000247,2026-05-12,Protein Bar,Maharashtra,Pune,411001,3,249,Zepto,18.521173683076476,73.84808715798673
ORD000248,2026-06-23,Snacks,Maharashtra,Nashik,422001,5,299,Swiggy Instamart,20.021131240772696,73.78508910043685
ORD000249,2026-01-12,Energy Drink,Maharashtra,Nashik,422001,4,49,Zepto,19.995527538456734,73.77779661321917
ORD000250,2026-03-19,Energy Drink,Maharashtra,Pune,411001,2,149,Blinkit,18.51164381746615,73.84287200269036
ORD000251,2026-01-31,Protein Bar,Gujarat,Ahmedabad,380001,4,249,Zepto,23.031761775475317,72.5904941664047
ORD000252,2026-04-08,Coffee,Maharashtra,Thane,400601,2,199,Zepto,19.20431432426181,72.98372969236691
ORD000253,2026-01-11,Shampoo,Gujarat,Surat,395003,1,299,Zepto,21.163693574308784,72.82622874616236
ORD000254,2026-05-28,Shampoo,Gujarat,Ahmedabad,380001,5,249,Swiggy Instamart,23.01657606075761,72.5627600923032
ORD000255,2026-03-16,Protein Bar,Gujarat,Surat,395003,4,49,Blinkit,21.17068521627945,72.8227904988359
ORD000256,2026-06-08,Shampoo,Maharashtra,Thane,400601,3,79,Blinkit,19.221004568257797,72.9775976189055
ORD000257,2026-03-04,Shampoo,Maharashtra,Mumbai,400050,5,249,Swiggy Instamart,19.057210519531335,72.82042436337959
ORD000258,2026-04-12,Face Wash,Maharashtra,Mumbai,400050,3,129,Blinkit,19.053832286694316,72.83705391225826
ORD000259,2026-01-20,Coffee,Maharashtra,Thane,400601,1,129,Blinkit,19.22330917187624,72.968324447552
ORD000260,2026-06-15,Energy Drink,Gujarat,Ahmedabad,380001,2,79,Zepto,23.023493323054293,72.57891387123371
ORD000261,2026-02-20,Energy Drink,Maharashtra,Nashik,422001,5,99,Swiggy Instamart,19.989205947188786,73.7851336019238
ORD000262,2026-02-15,Snacks,Maharashtra,Mumbai,400050,4,299,Swiggy Instamart,19.05297376241054,72.83520598668592
ORD000263,2026-04-25,Snacks,Telangana,Hyderabad,500001,5,199,Swiggy Instamart,17.377367408434576,78.46865117899335
ORD000264,2026-02-08,Shampoo,Gujarat,Ahmedabad,380001,1,299,Blinkit,23.006224575621168,72.57188084946661
ORD000265,2026-03-12,Coffee,Maharashtra,Nashik,422001,1,199,Swiggy Instamart,20.008497225017216,73.77065683374896
ORD000266,2026-03-21,Shampoo,Maharashtra,Mumbai,400050,4,49,Zepto,19.065985924587775,72.8128847993773
ORD000267,2026-03-15,Protein Bar,Gujarat,Ahmedabad,380001,1,249,Blinkit,23.021839202013528,72.55928983800237
ORD000268,2026-05-22,Snacks,Telangana,Hyderabad,500001,1,299,Swiggy Instamart,17.37848163892198,78.48717398671316
ORD000269,2026-03-24,Coffee,Maharashtra,Pune,411001,4,99,Zepto,18.51179586634716,73.8528544445577
ORD000270,2026-01-27,Face Wash,Karnataka,Bengaluru,560001,1,99,Zepto,12.981662928092145,77.58883108130478
ORD000271,2026-04-23,Shampoo,Maharashtra,Pune,411001,5,99,Blinkit,18.52875692112065,73.84540293145342
ORD000272,2026-03-14,Shampoo,Gujarat,Ahmedabad,380001,4,199,Swiggy Instamart,23.027798041779153,72.58581568620657
ORD000273,2026-01-14,Snacks,Telangana,Hyderabad,500001,3,79,Blinkit,17.36028355499873,78.4787310474453
ORD000274,2026-05-23,Snacks,Maharashtra,Mumbai,400050,4,149,Blinkit,19.065370721271805,72.82746954613957
ORD000275,2026-02-08,Face Wash,Telangana,Hyderabad,500001,1,99,Blinkit,17.388711458733713,78.48066014813284
ORD000276,2026-06-17,Snacks,Maharashtra,Nashik,422001,4,99,Swiggy Instamart,20.00676589787473,73.77814322764608
ORD000277,2026-03-21,Coffee,Maharashtra,Mumbai,400050,4,199,Zepto,19.071277820616597,72.832044208433
ORD000278,2026-01-24,Snacks,Delhi,New Delhi,110001,4,199,Zepto,28.617276026620754,77.20488123033878
ORD000279,2026-03-21,Energy Drink,Gujarat,Ahmedabad,380001,2,199,Blinkit,23.017623937759275,72.5670744181218
ORD000280,2026-02-27,Energy Drink,Maharashtra,Pune,411001,2,79,Blinkit,18.52434452142378,73.8524901551918
ORD000281,2026-05-10,Coffee,Maharashtra,Mumbai,400050,5,49,Swiggy Instamart,19.062497748568966,72.85025400798645
ORD000282,2026-06-08,Energy Drink,Gujarat,Ahmedabad,380001,5,249,Zepto,23.031211247034317,72.56813976467832
ORD000283,2026-02-16,Snacks,Maharashtra,Thane,400601,5,99,Swiggy Instamart,19.23031213922164,72.97401924626978
ORD000284,2026-01-12,Shampoo,Karnataka,Bengaluru,560001,3,129,Blinkit,12.951218754648222,77.58451913689082
ORD000285,2026-03-14,Snacks,Telangana,Hyderabad,500001,4,129,Swiggy Instamart,17.366292080789744,78.48318486515959
ORD000286,2026-03-21,Shampoo,Maharashtra,Pune,411001,2,199,Swiggy Instamart,18.520584183791893,73.87346437312276
ORD000287,2026-04-23,Shampoo,Telangana,Hyderabad,500001,3,249,Swiggy Instamart,17.38826927373764,78.48450899471192
ORD000288,2026-04-18,Energy Drink,Delhi,New Delhi,110001,2,99,Blinkit,28.622194055811836,77.18688864690992
ORD000289,2026-06-14,Shampoo,Maharashtra,Mumbai,400001,3,79,Swiggy Instamart,19.078356145581086,72.88540865193887
ORD000290,2026-02-01,Face Wash,Delhi,New Delhi,110001,1,99,Blinkit,28.5991141375422,77.22043754043207
ORD000291,2026-05-12,Energy Drink,Karnataka,Bengaluru,560001,4,79,Zepto,12.974984964074945,77.59044712086099
ORD000292,2026-03-31,Protein Bar,Karnataka,Bengaluru,560001,4,49,Blinkit,12.977927818661064,77.61730692857805
ORD000293,2026-04-06,Energy Drink,Delhi,New Delhi,110001,4,79,Blinkit,28.615718662550584,77.211482205863
ORD000294,2026-01-08,Face Wash,Maharashtra,Pune,411001,1,199,Zepto,18.515806391004595,73.84820155630536
ORD000295,2026-01-10,Face Wash,Maharashtra,Thane,400601,4,99,Swiggy Instamart,19.22660335816544,72.96953916174091
ORD000296,2026-04-25,Coffee,Karnataka,Bengaluru,560001,1,79,Zepto,12.972315662372194,77.58982342553234
ORD000297,2026-02-25,Energy Drink,Maharashtra,Nashik,422001,5,249,Zepto,20.010689798257463,73.78303662105287
ORD000298,2026-03-02,Face Wash,Maharashtra,Nashik,422001,1,49,Zepto,20.01627539944258,73.77459983601146
ORD000299,2026-06-13,Coffee,Gujarat,Surat,395003,4,79,Zepto,21.167501250647067,72.82131236284218
ORD000300,2026-06-02,Coffee,Karnataka,Bengaluru,560001,1,129,Swiggy Instamart,12.96715706739924,77.59837300493045
ORD000301,2026-03-16,Shampoo,Maharashtra,Thane,400601,1,199,Zepto,19.225869886166453,72.96887834675822
ORD000302,2026-04-17,Energy Drink,Telangana,Hyderabad,500001,1,199,Zepto,17.39369605920106,78.50025637858805
ORD000303,2026-05-20,Coffee,Delhi,New Delhi,110001,5,49,Blinkit,28.61803434903224,77.22776795812558
ORD000304,2026-01-12,Snacks,Karnataka,Bengaluru,560001,4,199,Blinkit,12.963862108008964,77.58215345296689
ORD000305,2026-04-02,Protein Bar,Maharashtra,Mumbai,400001,3,129,Swiggy Instamart,19.058212797510958,72.89266044311489
ORD000306,2026-05-29,Snacks,Maharashtra,Mumbai,400050,3,99,Zepto,19.06614365656354,72.82894415329089
ORD000307,2026-05-20,Face Wash,Gujarat,Ahmedabad,380001,2,299,Swiggy Instamart,23.0252996862632,72.56014510952701
ORD000308,2026-06-11,Energy Drink,Karnataka,Bengaluru,560001,2,79,Swiggy Instamart,12.99605751979617,77.59589221181976
ORD000309,2026-01-10,Face Wash,Karnataka,Bengaluru,560001,2,49,Zepto,12.97269394794605,77.60185766623898
ORD000310,2026-03-22,Face Wash,Maharashtra,Mumbai,400001,5,249,Swiggy Instamart,19.080810092317368,72.8799388402428
ORD000311,2026-03-06,Protein Bar,Karnataka,Bengaluru,560001,2,149,Blinkit,12.963695255445547,77.59931468357136
ORD000312,2026-06-17,Face Wash,Maharashtra,Mumbai,400001,3,79,Blinkit,19.09482024496475,72.89115420046156
ORD000313,2026-04-13,Snacks,Gujarat,Surat,395003,4,249,Blinkit,21.186131866266397,72.8259878432357
ORD000314,2026-05-08,Snacks,Maharashtra,Thane,400601,4,199,Swiggy Instamart,19.208403951797415,72.976842130799
ORD000315,2026-01-22,Snacks,Maharashtra,Nashik,422001,4,79,Blinkit,20.00645724912289,73.79064191518472
ORD000316,2026-02-16,Coffee,Telangana,Hyderabad,500001,3,199,Zepto,17.368075353702853,78.5019955031946
ORD000317,2026-03-25,Snacks,Maharashtra,Mumbai,400050,3,149,Blinkit,19.05801992101421,72.82523118930052
ORD000318,2026-04-20,Energy Drink,Telangana,Hyderabad,500001,4,199,Blinkit,17.3748789562474,78.47015143328134
ORD000319,2026-04-01,Coffee,Maharashtra,Mumbai,400001,4,149,Swiggy Instamart,19.08423170583962,72.87843317967189
ORD000320,2026-01-20,Snacks,Maharashtra,Mumbai,400001,4,199,Swiggy Instamart,19.06310039100259,72.86474921227936
ORD000321,2026-01-08,Energy Drink,Maharashtra,Thane,400601,5,299,Zepto,19.214942153007097,72.99479021525289
ORD000322,2026-01-18,Energy Drink,Maharashtra,Thane,400601,3,199,Blinkit,19.21570408648636,72.96306857046882
ORD000323,2026-01-09,Coffee,Telangana,Hyderabad,500001,2,299,Blinkit,17.382542569359142,78.48397276430252
ORD000324,2026-04-24,Protein Bar,Gujarat,Ahmedabad,380001,5,99,Swiggy Instamart,22.995531133570584,72.57085705133481
ORD000325,2026-04-12,Face Wash,Gujarat,Ahmedabad,380001,3,129,Zepto,23.020190654697913,72.57836206364813
ORD000326,2026-02-17,Shampoo,Maharashtra,Mumbai,400001,5,249,Swiggy Instamart,19.094489560949455,72.88896565029548
ORD000327,2026-03-09,Face Wash,Maharashtra,Mumbai,400050,4,129,Swiggy Instamart,19.05691111309445,72.81843474091258
ORD000328,2026-06-27,Shampoo,Maharashtra,Nashik,422001,2,79,Zepto,20.0316335980325,73.78029218434015
ORD000329,2026-04-26,Energy Drink,Maharashtra,Mumbai,400050,4,79,Swiggy Instamart,19.05973929291913,72.8292587491289
ORD000330,2026-06-20,Face Wash,Gujarat,Ahmedabad,380001,1,149,Blinkit,23.02448084760768,72.56995639588075
ORD000331,2026-06-29,Snacks,Maharashtra,Thane,400601,2,199,Swiggy Instamart,19.212563379931197,72.9726314105876
ORD000332,2026-02-01,Energy Drink,Maharashtra,Pune,411001,2,129,Blinkit,18.52007246729784,73.85126575228867
ORD000333,2026-04-03,Coffee,Maharashtra,Mumbai,400001,5,199,Blinkit,19.06887154217323,72.87876430227692
ORD000334,2026-02-03,Coffee,Delhi,New Delhi,110001,1,79,Blinkit,28.611350227825792,77.22403992988583
ORD000335,2026-05-03,Coffee,Gujarat,Surat,395003,4,249,Swiggy Instamart,21.14369030191607,72.84201506851923
ORD000336,2026-02-02,Face Wash,Maharashtra,Mumbai,400050,1,299,Blinkit,19.072060851924977,72.80876609767591
ORD000337,2026-03-30,Energy Drink,Delhi,New Delhi,110001,5,99,Zepto,28.610473124059197,77.20528559134004
ORD000338,2026-05-09,Protein Bar,Gujarat,Surat,395003,1,99,Blinkit,21.156124883052822,72.8233218331241
ORD000339,2026-02-11,Face Wash,Maharashtra,Thane,400601,2,199,Swiggy Instamart,19.20719424154534,72.99562270443424
ORD000340,2026-01-21,Face Wash,Maharashtra,Nashik,422001,2,149,Zepto,20.015256783931473,73.79241555094994
ORD000341,2026-06-07,Coffee,Maharashtra,Nashik,422001,1,99,Swiggy Instamart,20.013116720640433,73.76840948228784
ORD000342,2026-02-09,Energy Drink,Telangana,Hyderabad,500001,5,199,Swiggy Instamart,17.379754797337203,78.49159374561228
ORD000343,2026-01-08,Protein Bar,Maharashtra,Mumbai,400001,1,149,Swiggy Instamart,19.06377872191108,72.88482998430173
ORD000344,2026-05-27,Shampoo,Maharashtra,Pune,411001,5,49,Blinkit,18.51799674601842,73.85295179192451
ORD000345,2026-03-16,Snacks,Delhi,New Delhi,110001,3,299,Zepto,28.621009599682036,77.21344263311487
ORD000346,2026-03-18,Shampoo,Gujarat,Surat,395003,1,49,Zepto,21.16659033834181,72.84269329803365
ORD000347,2026-04-17,Shampoo,Karnataka,Bengaluru,560001,4,129,Blinkit,12.960789366724,77.60075935606945
ORD000348,2026-02-06,Face Wash,Telangana,Hyderabad,500001,3,199,Blinkit,17.390931012579685,78.48360453560686
ORD000349,2026-04-05,Coffee,Maharashtra,Thane,400601,5,79,Blinkit,19.22156133022242,72.96558886423614
ORD000350,2026-04-30,Protein Bar,Maharashtra,Pune,411001,3,299,Zepto,18.52964027019207,73.85485097863557
ORD000351,2026-01-25,Protein Bar,Maharashtra,Thane,400601,3,249,Swiggy Instamart,19.21307276979481,72.98859009225836
ORD000352,2026-03-05,Energy Drink,Gujarat,Surat,395003,3,199,Zepto,21.163156563094574,72.81701538703638
ORD000353,2026-05-08,Coffee,Maharashtra,Thane,400601,4,299,Blinkit,19.20273370826476,72.98416009951346
ORD000354,2026-01-06,Protein Bar,Karnataka,Bengaluru,560001,4,299,Zepto,12.958795706475037,77.61214794181984
ORD000355,2026-05-30,Face Wash,Maharashtra,Pune,411001,1,49,Blinkit,18.49958070592116,73.87366456368291
ORD000356,2026-06-02,Snacks,Karnataka,Bengaluru,560001,4,149,Swiggy Instamart,12.973710174672027,77.5936328688813
ORD000357,2026-01-28,Shampoo,Maharashtra,Mumbai,400001,2,149,Swiggy Instamart,19.070550809131912,72.88169136114352
ORD000358,2026-04-14,Face Wash,Gujarat,Ahmedabad,380001,1,249,Zepto,23.022123652975754,72.58243301882017
ORD000359,2026-05-24,Energy Drink,Telangana,Hyderabad,500001,3,149,Zepto,17.386142276486623,78.48820301761462
ORD000360,2026-05-10,Shampoo,Gujarat,Surat,395003,5,149,Swiggy Instamart,21.166563877877863,72.83053054376279
ORD000361,2026-01-31,Energy Drink,Telangana,Hyderabad,500001,1,249,Blinkit,17.388078017688922,78.46959831607343
ORD000362,2026-05-23,Face Wash,Gujarat,Ahmedabad,380001,2,129,Swiggy Instamart,23.009018145778942,72.57883264094022
ORD000363,2026-04-13,Coffee,Delhi,New Delhi,110001,1,49,Zepto,28.61560865438128,77.20716016663647
ORD000364,2026-03-27,Shampoo,Maharashtra,Thane,400601,5,299,Zepto,19.218484339330654,72.98157581705361
ORD000365,2026-05-12,Energy Drink,Telangana,Hyderabad,500001,3,199,Zepto,17.37960240319691,78.47891695274598
ORD000366,2026-06-07,Snacks,Gujarat,Surat,395003,3,199,Swiggy Instamart,21.172158452550978,72.82131627222385
ORD000367,2026-05-17,Shampoo,Delhi,New Delhi,110001,5,149,Blinkit,28.617982527557146,77.19197416395762
ORD000368,2026-04-05,Face Wash,Maharashtra,Mumbai,400001,1,249,Swiggy Instamart,19.086291556373258,72.88242597482413
ORD000369,2026-06-26,Snacks,Maharashtra,Nashik,422001,1,299,Blinkit,20.008460297343138,73.78952690983947
ORD000370,2026-05-28,Energy Drink,Telangana,Hyderabad,500001,1,299,Zepto,17.401654744444627,78.49684370065017
ORD000371,2026-06-11,Snacks,Delhi,New Delhi,110001,5,249,Zepto,28.595491257686685,77.19620423033264
ORD000372,2026-01-09,Coffee,Maharashtra,Pune,411001,1,129,Zepto,18.51415181422304,73.85696091050211
ORD000373,2026-03-22,Shampoo,Karnataka,Bengaluru,560001,2,249,Swiggy Instamart,12.976776590204691,77.58734256186847
ORD000374,2026-04-16,Coffee,Maharashtra,Pune,411001,5,299,Swiggy Instamart,18.52226766764477,73.84914617067648
ORD000375,2026-02-05,Coffee,Maharashtra,Mumbai,400001,2,199,Swiggy Instamart,19.06988482197008,72.86363338903152
ORD000376,2026-05-15,Shampoo,Karnataka,Bengaluru,560001,3,99,Blinkit,12.962367667538892,77.58108315394384
ORD000377,2026-03-29,Coffee,Delhi,New Delhi,110001,3,149,Swiggy Instamart,28.60414126747023,77.21953641796608
ORD000378,2026-02-19,Energy Drink,Karnataka,Bengaluru,560001,3,149,Zepto,12.96210601111168,77.62092382064837
ORD000379,2026-03-15,Snacks,Maharashtra,Nashik,422001,2,299,Blinkit,20.01083317900881,73.78154836123696
ORD000380,2026-03-31,Coffee,Karnataka,Bengaluru,560001,3,149,Zepto,12.963016422198189,77.60160309879409
ORD000381,2026-06-23,Coffee,Telangana,Hyderabad,500001,4,249,Blinkit,17.379243621737622,78.48792009814645
ORD000382,2026-03-16,Protein Bar,Maharashtra,Thane,400601,3,79,Blinkit,19.243900845382687,72.97713940100274
ORD000383,2026-06-17,Face Wash,Karnataka,Bengaluru,560001,4,129,Zepto,12.983092733262858,77.58756823574875
ORD000384,2026-03-11,Coffee,Delhi,New Delhi,110001,3,99,Zepto,28.61355011509503,77.22670800635636
ORD000385,2026-05-31,Energy Drink,Telangana,Hyderabad,500001,2,49,Swiggy Instamart,17.378730329422122,78.50482448557997
ORD000386,2026-02-27,Snacks,Delhi,New Delhi,110001,2,49,Zepto,28.620977519354557,77.20337533224107
ORD000387,2026-03-26,Snacks,Gujarat,Surat,395003,4,79,Swiggy Instamart,21.176524077390557,72.84082554449627
ORD000388,2026-01-02,Coffee,Maharashtra,Thane,400601,2,249,Swiggy Instamart,19.22451809962217,72.9623977528011
ORD000389,2026-05-03,Snacks,Karnataka,Bengaluru,560001,2,149,Blinkit,12.964328628241752,77.59212481364449
ORD000390,2026-06-15,Protein Bar,Maharashtra,Nashik,422001,1,129,Swiggy Instamart,20.005155665709,73.78590672097552
ORD000391,2026-02-14,Shampoo,Maharashtra,Mumbai,400001,2,49,Blinkit,19.07777701000933,72.8643465564129
ORD000392,2026-02-17,Snacks,Karnataka,Bengaluru,560001,3,49,Zepto,12.97540197851006,77.60070585745284
ORD000393,2026-05-26,Coffee,Maharashtra,Nashik,422001,1,199,Blinkit,20.01149790447931,73.79050780725555
ORD000394,2026-06-14,Coffee,Karnataka,Bengaluru,560001,5,299,Zepto,12.97993922154549,77.59919180079228
ORD000395,2026-04-30,Face Wash,Delhi,New Delhi,110001,2,79,Blinkit,28.613198342885415,77.19239039066484
ORD000396,2026-04-28,Snacks,Maharashtra,Thane,400601,3,99,Zepto,19.222596182191324,72.98017687687162
ORD000397,2026-03-17,Coffee,Gujarat,Ahmedabad,380001,2,99,Swiggy Instamart,23.025215788371955,72.5586325142418
ORD000398,2026-04-20,Coffee,Gujarat,Surat,395003,3,79,Blinkit,21.15938943459592,72.84163152853334
ORD000399,2026-02-17,Energy Drink,Maharashtra,Mumbai,400050,4,199,Zepto,19.059204448461433,72.83631500697372
ORD000400,2026-03-08,Shampoo,Maharashtra,Mumbai,400001,2,299,Blinkit,19.076283183761305,72.87799756139496
ORD000401,2026-03-19,Coffee,Gujarat,Ahmedabad,380001,5,49,Blinkit,23.03188283805976,72.56623955271782
ORD000402,2026-06-27,Energy Drink,Gujarat,Ahmedabad,380001,1,79,Blinkit,23.02346120776941,72.56677724711295
ORD000403,2026-02-10,Shampoo,Maharashtra,Nashik,422001,5,149,Swiggy Instamart,20.001555037725677,73.77660827876532
ORD000404,2026-06-13,Face Wash,Maharashtra,Mumbai,400050,3,129,Zepto,19.061821337716335,72.82471251378337
ORD000405,2026-05-03,Energy Drink,Maharashtra,Thane,400601,4,199,Blinkit,19.230857561255736,72.9691539269778
ORD000406,2026-05-01,Coffee,Delhi,New Delhi,110001,2,129,Swiggy Instamart,28.612031283558387,77.20460268941726
ORD000407,2026-01-21,Coffee,Telangana,Hyderabad,500001,4,199,Zepto,17.39946977884354,78.48866554776511
ORD000408,2026-01-29,Protein Bar,Telangana,Hyderabad,500001,5,129,Swiggy Instamart,17.39531844539469,78.47184439626963
ORD000409,2026-02-08,Energy Drink,Delhi,New Delhi,110001,3,299,Zepto,28.616570502658693,77.21789630795624
ORD000410,2026-05-30,Shampoo,Maharashtra,Pune,411001,1,299,Zepto,18.521222839892754,73.86735480375066
ORD000411,2026-02-03,Coffee,Karnataka,Bengaluru,560001,4,299,Swiggy Instamart,12.966427115498997,77.60869347440186
ORD000412,2026-05-24,Shampoo,Maharashtra,Mumbai,400001,3,49,Blinkit,19.098988981236193,72.8740716143956
ORD000413,2026-01-01,Snacks,Maharashtra,Nashik,422001,2,79,Zepto,20.001444974785993,73.79423384477118
ORD000414,2026-03-30,Snacks,Gujarat,Surat,395003,1,49,Zepto,21.18599572145731,72.82587139972847
ORD000415,2026-01-09,Face Wash,Karnataka,Bengaluru,560001,4,99,Zepto,12.967398131829041,77.5917821539114
ORD000416,2026-04-06,Shampoo,Gujarat,Surat,395003,4,249,Blinkit,21.15675549488966,72.82191348053516
ORD000417,2026-06-24,Snacks,Maharashtra,Mumbai,400050,5,99,Swiggy Instamart,19.049558592332478,72.82182202434896
